conference ID|year|name|description|url
11248|2006|2006 23rd Biennial Symposium on Communications||http://www.ece.queensu.ca/symposium/
11249|2005|2005 8th European Conference on Radiation and Its Effects on Components and Systems (RADECS 2005)||http://www.radecs.org
11250|2006|2006 Conference on Lasers & Electro-Optics/Quantum Electronics and Laser Science Conference (CLEO/QELS 2006)||http://www.cleoconference.org/
11251|2006|2006 ASME Summer Bioengineering Conference (SBC)||http://divisions.asme.org/bed/events/summer06.html
11252|2006|2006 Visual Information Expert Workshop (VIEW)||http://www-virtualsysbio.lip6.fr/view/user/www/index.html
11253|2006|2006 IEEE/LEOS Semiconductor Laser Workshop||http://www.i-leos.org
11254|2006|2006 IEEE/LEOS International Conference on Optical MEMs and Their Applications (MOEMS)||http://www.i-leos.org/
11258|2007|2007 14th Saint Petersburg International Conference on Integrated Navigation Systems||http://www.elektropribor.spb.ru
11260|2008|2008 15th Saint Petersburg International Conference on Integrated Navigation Systems||http://www.elektropribor.spb.ru
11261|2006|ESSCIRC 2006 - 32nd European Solid State Circuits Conference||http://www.esscirc2006.com/
11262|2006|ESSDERC 2006 - 2006 36th European Solid State Device Research Conference||http://www.esscirc2006.com/
11263|2006|2006 3rd IEEE International Conference on Group IV Photonics (GFP)||http://www.i-leos.org
11267|2004|2004 IEEE Symposium on Information Visualization (INFOVIS)||http://vis.computer.org/vis2004/cfp/
11268|2004|2004 IEEE Volume Visualization Symposium (VOLVIS)||http://vis.computer.org/vis2004/cfp/
11269|2005|2005 IEEE Symposium on Information Visualization (INFOVIS)||http://vis.computer.org/vis2005/
11270|2005|2005 IEEE Workshop on Visualization for Computer Security (VisSec)||http://vis.computer.org/vis2005/
11271|2005|2005 Word-Serial AER Workshop||http://www.isr.umd.edu/Labs/CSSL/horiuchilab/WordSerialAER_wkshp3_advert.pdf
11272|2006|2006 IEEE Spoken Language Technology Workshop (SLT 2006)||http://www.ieee.org/organizations/society/sp/conferences.html
11273|2007|2007 IEEE International Conference on Solid Dielectrics (ICSD)||http://www.highvoltage.ecs.soton.ac.uk/ICSD07.php
11274|2006|2006 11th International Workshop on Computational Electronics (IWCE-11)||http://www.iwce.org
11275|2006|2006 IEEE 7th Workshop on Signal Processing Advances in Wireless Communications (SPAWC 2006)||http://spawc2006.eurecom.fr/
11276|2006|2006 27th Power Modulator Symposium||http://www.deis.nrc.ca/pmc.htm
11277|2006|2006 International Conference on Electrical & Computer Engineering (ICECE)||http://www.buet.ac.bd/eee/icece/
11278|2007|2007 IEEE 15th International Conference on Fuzzy Systems  (FUZZ-IEEE)||http://www.fuzzieee2007.org/
11279|2006|2006 Bilingual Pan American Health Care Engineering Conf. and Clinical/Hospital Engineering Workshop||http://pahce.acsup.org/
11280|2006|2006 Distributed Diagnosis & Home Healthcare (D2H2)||http://icsl.ee.washington.edu/d2h2/
11281|2006|2006 2nd International Conference on Information & Communication Technologies: from Theory to Applications (ICTTA)||http://ictta.enst-bretagne.fr/
11282|2006|2006 International Conference on Parallel Architectures and Compilation Techniques (PACT)||http://www.pactconf.org
11283|2005|2005 Workshop on Computational Electromagnetics in Time-Domain (CEM-TD)||http://www.ece.gatech.edu/conferences/CEM-TD/
11284|2005|2005 International Symposium on Communications and Information Technologies (ISCIT)||http://iscit05.bupt.edu.cn/
11286|2006|2006 International Joint Conference on Neural Networks (IJCNN 2006 - Vancouver)||http://www.wcci2006.org
11287|2006|2006 IEEE 14th International Conference on Fuzzy Systems||http://www.wcci2006.org
11288|2006|2006 IEEE Congress on Evolutionary Computation (CEC)||http://www.wcci2006.org
11289|2005|2005 IEEE Phoenix Sect. CPMT Society Chp. & WAD Chp. Wkshp. on Devices, Interconnects, & Packaging for Next Gen. Computing and Comm. Apps.||http://ewh.ieee.org/r6/phoenix/
11290|2006|2006 International Workshop on Finite Elements for Microwave Engineering (FEM)||http://courses.ee.sun.ac.za/FEM2006/
11291|2006|2006 IEEE VLSI Test Symposium (VTS)||http://www.tttc-vts.org/
11293|2006|2006 14th IEEE International Workshop on Quality of Service (IWQoS)||http://www-net.cs.yale.edu/iwqos06
11294|2006|2006 IEEE International Symposium on Power Line Communications and Its Applications (ISPLC)||http://www.ieee-isplc.org/
11295|2006|2006 7th IEEE Workshop on Mobile Computing Systems and Applications (WMCSA)||http://research.ihost.com/wmcsa2006/tbd.html
11296|2006|2006 IEEE Wireless Communications & Networking Conference (WCNC)||http://www.ieee-wcnc.org/2006
11297|2006|2006 Information and Communication Technology Environment Africa (ICTE AFRICA)||http://www.nepadcouncil.org/ictcommission/index.html
11298|2008|2008 IEEE Instrumentation & Measurement Technology Conference - I2MTC 2008|The conference focuses on all aspects of instrumentation and measurement science and technology - research, development and applications. The list of program topics includes but is not limited to measurement science & education, measurement systems, measurement data acquisition, measurements of physical quantities, and measurement applications.|http://www.ieee-ims.org/imtc/imtc_2008.php
11299|2006|2006 32nd Annual Northeast Bioengineering Conference||http://ww2.lafayette.edu/~nebc2006/
11300|2006|2006 International Conference of Communications, Circuits and Systems (ICCCAS)||http://icccas06.uestc.edu.cn
11302|2006|2006 International Conference on Information and Communication Technologies and Development (ICTD)||http://www.sims.berkeley.edu/events/ictd2006/index.htm
11303|2006|2006 IEEE International Symposium on Technology and Society (ISTAS)||http://ieeessit.org//conferences.asp?Level2ItemID=12
11304|2006|2006 International Conference on Simulation of Semiconductor Processes and Devices (SISPAD 2006)||http://www-tcad.stanford.edu/sispad06/
11305|2006|2006 4th International Energy Conversion Engineering Conference (IECEC)||http://www.aiaa.org/events/iecec
11306|2005|2005 Pacific Rim International Symposium on Dependable Computing (PRDC)||http://sc.hnu.cn/newweb/communion/prdc2005/index.htm
11307|2006|2006 6th International Conference on ITS Telecommunications (ITST)||http://www.itst2006.uestc.edu.cn/
11309|2006|2006 5th International Conference on Development and Learning (ICDL 2006)||http://www.icdl06.org/
11310|2005|2005 International Conference on Neural Information Processing - ICONIP 2005||http://cnn.cn.nctu.edu.tw/iconip2005/
11311|2005|2005 3rd International Conference on Intelligent Sensing and Information Processing (ICISIP)||http://www.icisip.org
11312|2006|2006 IEEE Workshop on Distributed Intelligent Systems (DIS): "Collective Intelligence and its Applications"||http://www.action-m.com/dis2006/
11313|2006|2006 9th International Conference on Electromagnetic Interference and Compatibility (INCEMIC 2006)||http://www.semcei.org
11314|2006|2006 18th Biennial International EURASIP Conference (BIOSIGNAL)||http://www.dbme.feec.vutbr.cz/bs2006.html
11315|2005|2005 24th International Conference on Thermoelectrics (ICT 2005)||http://www.its.org/ict2005/
11316|2005|2005 Ottawa IEEE/IEE Electrical Power Symposium (EPS 2005)||http://www.ewh.ieee.org/soc/pes/ottawa/EPS2005/
11317|2006|2006 IEEE Sarnoff Symposium||http://www.sarnoffsymposium.org
11318|2005|2005 2nd IEEE Electronic System Test Workshop (ESTW)||http://testlab.ics.uci.edu/estw/
11319|2006|2006 International Conference on Computer and Communication Engineering (ICCCE)||http://www.iiu.edu.my/iccce06/
11320|2005|2005 2nd IEEE International GHz/Gbps Test Workshop (GTW)||http://www.unipi.gr/gtw/
11321|2006|2006 International Conference on COTS-Based Software Systems (ICCBSS)||http://www.iccbss.org/2006/
11322|2006|2006 IEEE International Conference on Networking, Sensing and Control (ICNSC)||http://web.umr.edu/~icnsc06/
11323|2006|2006 IEEE Annual Symposium on VLSI (ISVLSI)||http://isvlsi06.itiv.uni-karlsruhe.de/
11324|2006|2006 CIE International Conference on Radar (CIE ICR '06)||http://www.cie-china.org/radar2006/
11325|2006|2006 1st Electronic Systemintegration Technology Conference (ESTC)||http://www.estc-conference.net/
11326|2006|2006 International Workshop on System  Level Interconnect Prediction (SLIP)||http://www.sliponline.org/
11327|2006|2006 4th Annual IEEE/ACM International Symposium on Code Generation and Optimization (CGO)||http://www.cgo.org/
11328|2006|2006 Cool Chips IX||http://www.coolchips.org/
11329|2006|2006 IEEE International Workshop on Open Source Test Technology Tools (IOST3)||http://iost3.org/
11330|2006|2006 IEEE International Conference on Sensor Networks, Ubiquitous and Trustworthy Computing (SUTC)||http://sutc2006.asia.edu.tw/
11331|2006|2006 IEEE/ACM 6th Joint Conference on Digital Libraries (JCDL)||http://www.jcdl2006.org/
11332|2007|2007 IEEE 23rd International Conference on Data Engineering (ICDE 2007)||http://www.srdc.metu.edu.tr/webpage/icde/
11333|2006|2006 28th International Conference on Information Technology Interfaces (ITI)||http://www.iti.srce.hr/cfp.html
11334|2006|2006 IEEE 12th Digital Signal Processing Workshop & 4th IEEE Signal Processing Education Workshop (DSP/SPE)||http://outreach.uwyo.edu/conferences/dsp2006
11335|2006|2006 International Conference on Perspective Technologies and Methods in MEMS Design (MEMSTECH)||http://www.lp.edu.ua/Institute/IKN/CAD/MEMSTECH/
11336|2005|2005 1st International Conference on Computers, Communications & Signal Processing w/Special Track on Biomedical Engineering (CCSP)||http://www.ppd.utm.my/~biomedic/
11337|2006|2006 IEEE International Conference on Electro/Information Technology (eit2006)||http://www.eit-conference.org/eit2006/
11338|2006|2006 12th Biennial IEEE Conference on Electromagnetic Field Computation (CEFC)||http://www.cefc2006.com/
11339|2005|2005 1st IEEE International Conference on e-Science and Grid Computing (e-Science)||http://www.gridbus.org/escience/
11340|2006|2006 IEEE/SMC International Conference on System of Systems Engineering (SoSE)||http://ieeesose2006.ece.unm.edu/
11341|2006|2006 Annual Conference on Systems Engineering Research (CSER)||http://www.incose-la/cser06
11342|2005|2005 NORCHIP||http://www.norchip.org/
11344|2006|IEEE PROCON 2006||http://ieee-cr-section.org/
11345|2006|2006 Conference on "e-Learning Applications"||http://www.hiteknofal.com/elearning
11346|2006|2006 Power Systems Conference (PSC) Advanced Metering, Protection, Control, Communication, and Distributed Resources||http://www.ces.clemson.edu/powsys2006/
11347|2006|2006 First International Conference on Innovative Computing, Information and Control (ICICIC)||http://icicic06.njtu.edu.cn/
11348|2006|2006 IEEE Real-Time & Embedded Technology and Applications Symposium (RTAS)||http://www.rtas.org/index.htm
11349|2006|2006 IEEE Symposium on Computer-Based Medical Systems (CBMS)||http://cbms2006.ece.byu.edu/
11350|2006|2006 International Symposium on Dielectrics for Nanosystems:Materials Science, Processing, Reliability, and Manufacturing II (ISDN)||http://www.electrochem.org/meetings/future/209/meeting.htm
11351|2007|2007 IEEE International Interconnect Technology Conference - IITC||http://www.ieee.org/conference/iitc
11352|2008|2008 IEEE 35th International Conference on Plasma Sciences (ICOPS)|The 35th IEEE International Conference on Plasma Science will feature an exciting technical program with reports from around the globe about new and innovative developments in the field of plasma science and engineering:  1. Basic processes in fully and partially ionized plasmas  2. Microwave generation and plasma interactions  3. Charged particle beams and sources  4. High energy density plasmas applications  5. Ind|http://www.fzk.de/icops2008
11354|2006|2006 IEEE Conference on Computer-Aided Control Systems Design (CACSD)||http://www.elet.polimi.it/conferences/cca06/
11355|2006|2006 IEEE International Conference on Control Applications (CCA)||http://www.elet.polimi.it/conferences/cca06/
11356|2006|2006 IEEE Symposium on VLSI Circuits||http://www.vlsisymposium.org
11358|2006|2006 International Conference on Information Technology: Research and Education - ITRE||http://www.afeka.ac.il/itre2006/
11359|2007|2007 IEEE Intelligent Vehicles Symposium (IV)||http://www.iv2007.itu.edu.tr
11362|2006|2006 International Workshop on Wearable MNT for Personalized Health Applications||http://www.phealth-2006.com/
11363|2007|2007 IEEE LEOS Workshop on Interconnections Within High Speed Digital Systems (HSD)||http://www.i-leos.org/
11364|2006|2006 IQPC's Laboratory Informatics Conference||http://www.iqpc.com/na-2380-01
11365|2006|2006 International Conference on Microtechnologies in Medicine and Biology||http://mmb06.iis.u-tokyo.ac.jp
11366|2005|2005 IEEE International Workshop on Visual Surveillance and Performance Evaluation of Tracking and Surveillance||http://research.microsoft.com/iccv2005
11367|2005|2005 Workshop of the 1st Intl Conference on Security and Privacy for Emerging Areas in Communication Networks SECURECOMM||http://www.securecomm.org/
11368|2005|2005 1st IEEE Workshop on Secure Network Protocols (NPSec)||http://projects.cerias.purdue.edu/npsec/
11369|2006|2006 IEEE Southwest Test Workshop (SWTW 2006)||http://www.swtest.org
11370|2007|2007 IEEE Southwest Test Workshop (SWTW 2007)||http://www.swtest.org
11371|2006|2006 21st IEEE/ACM International Conference on Automated Software Engineering (ASE)||http://www.ase-conference.org
11372|2006|2006 IEEE International Symposium on "A World of Wireless, Mobile and Multimedia Networks" (WoWMoM)||http://ieee-wowmom.cse.buffalo.edu/
11373|2006|2006 International Conference on Machine Learning and Cybernetics (ICMLC)||http://www.icmlc.org/
11374|2006|2006 4th IEEE International Workshop on Information Assurance (IWIA)||http://www.iwia.org/2006/
11375|2006|2006 IEEE 28th International Conference on Software Engineering (ICSE)||http://www.isr.uci.edu/icse-06/
11376|2006|2006 7th International Symposium on Antennas, Propagation & EM Theory (ISAPE - 2006)||http://www.cie-china.org/isape2006
11377|2006|2006 IEEE Symposium on Product Safety Engineering (PSES)||http://www.ewh.ieee.org/soc/pses/symposium/
11378|2006|2006 International Caribbean Conference on Devices, Circuits and Systems (ICCDCS)||http://iccdcs.uib.es
11379|2006|2006 8th International Workshop on Discrete Event Systems - WODES||http://www.eecs.umich.edu/wodes2006/
11380|2006|2006 Wearable & Implantable Body Sensor Networks Conference (BSN)||http://ubimon.doc.ic.ac.uk/bsn
11381|2006|2006 IEEE International Conference on Service Operations and Logistics, and Informatics (SOLI)||http://www.ssglobal.org/2006/
11382|2006|MILCOM 2006 - 2006 IEEE Military Communications Conference||http://www.milcom.org/2006/
11383|2006|2006 8th International Conference on Solid-State and Integrated-Circuit Technology (ICSICT)||http://www.cie-china.org/icsict2006
11384|2006|2006 8th International Conference on Signal Processing (ICSP 2006)||http://www.cie-china.org/icsp2006
11385|2006|2006 International Conference on Silicon Electronics and Photonics (ICSEP)||http://teoctics.org.tw/icsep/index.htm
11386|2006|2006 International Conference on Computing & Informatics (ICOCI)||http://www.icoci06.uum.edu.my
11387|2007|ICC 2007 - 2007 IEEE International Conference on Communications||http://www.icc007.org
11388|2006|2006 IEEE 9th International Symposium on Spread Spectrum Techniques and Applications (ISSSTA 2006)||http://www.isssta2006.org
11389|2006|2006 International Workshop on Virtual Rehabilitation (IWVR 2006)||http://www.iwvr.org
11390|2006|2006 IFIP International Conference on Wireless and Optical Communications Networks - (WOCN)||http://www.wocn2006.org
11391|2006|2006 International Conference on Communication Technology (ICCT 2006)||http://www.cie-china.org/icct2006
11392|2006|2006 IEEE Design and Diagnostics of Electronic Circuits and Systems (DDECS)||http://ddecs06.felk.cvut.cz
11393|2006|2006 IEEE Symposium on 3D User Interfaces (3DUI)||http://www-human.ist.osaka-u.ac.jp/3dui2006/
11394|2006|2006 International Conference on Microwave and Millimeter Wave Technology (ICMMT)||http://www.cie-china.org/icmmt2006
11396|2005|2005 Virtual Concept||http://www.virtualconcept.estia.fr
11397|2006|2006 16th Biennial University/ Government/Industry Microelectronics Symposium (UGIM)||http://www.engr.sjsu.edu/dparent/ugim2006
11398|2006|2006 IEEE International Electron Devices Meeting (IEDM)||http://www.ieee.org/conference/iedm
11399|2006|2006 Wireless Telecommunications Symposium (WTS 2006)||http://www.csupomona.edu/wtsi
11400|2006|2006 IEEE/AIAA 25th Digital Avionics Systems Conference (DASC)||http://www.dasconline.org
11401|2005|2005 39th Asilomar Conference on Signals, Systems and Computers||http://www.asilomarssc.org/
11402|2006|2006 IEEE 14th Signal Processing and Communications Applications (SIU)||http://fens.sabanciuniv.edu/siu2006/
11403|2006|2006 59th Annual Conference for Protective Relay Engineers||http://engineering.tamu.edu/prorelay/
11404|2006|2006 International Workshop on Multi-Project Chip (IWMC)||http://teoctics.org.tw/iwmc/index.htm
11405|2006|2006 Advanced Satellite Mobile Systems Conference (ASMS)||http://asms.wss.bcentral.com/mossa/default.htm
11406|2006|2006 12th International Multi-Media Modelling Conference (MMM 2006)||http://www.cie-china.org/mmm2006
11408|2006|2006 International Conference on Electrical Machines (ICEM)||http://www.ntua.gr/ICEM2006/
11409|2006|2006 International Workshop on Junction Technology (IWJT)||http://www.iwjt2006.com/
11411|2005|2005 International Symposium on Self Stabilizing Systems (SSS)||http://www.manweek2005.org/
11412|2006|2006 Multidisciplinary International Symposium on Positive Systems: Theory and Applications (POSTA)||http://www.lag.ensieg.inpg.fr/POSTA06/index.php
11413|2005|2005 1st IEEE/IFIP International Workshop on Automatic Grid Networking and Management (AGNM)||http://www.manweek2005.org/
11414|2005|2005 IEEE/IFIP International Workshop on Distributed Systems:  Operations and Management - (DSOM)||http://www.manweek2005.org
11415|2005|2005 IEEE International Workshop on IP Operations & Management (IPOM 2005)||http://www.manweek2005.org
11416|2005|2005 8th International Conference on Management of Multimedia Networks and Services (MMNS 2005)||http://www.manweek2005.org
11417|2006|2006 Bio- Micro- and Nanosystems Conference||http://www.asm.org/meetings/index.asp?bid=36221
11418|2010|2010 IEEE/MTT-S International Microwave Symposium - MTT 2010||http://www.ims2010.org
11419|2004|2004 Mechatronics & Robotics (MechRob)||http://www.mechrob.de/
11420|2006|2006 IEEE Congress on Software Technology and Engineering Practice (CoSTEP)||http://conferences.computer.org/CoSTEP/
11421|2006|2006 IEEE 30th International Computer Software and Applications Conference COMPSAC 2006||http://conferences.computer.org/CoSTEP/
11422|2006|2006 IEEE International Workshop on Software Technology and Engineering Practice (STEP)||http://conferences.computer.org/CoSTEP/
11423|2006|2006 IEEE International Conference on Web Services (ICWS)||http://conferences.computer.org/CoSTEP/
11424|2006|2006 IEEE International Conference on Services Computing (SCC)||http://conferences.computer.org/CoSTEP/
11425|2006|2006 Scientific Symposium and Exhibition on Microelectronics||http://www.imaps.org/chapters/carolinas/
11426|2008|2008 International Conference on Electric Utility Deregulation and Restructuring and Power Technologies (DRPT)|DRPT2008 provides a forum for network operators, regulators, consultants, academics, researchers, decision makers, and suppliers to meet and discuss present and future developments of power market, generation, distribution, transmission, and management issues.  The following topics are included: energy trading & risk management, surviving new markets, design of transmission and distribution networks, innovative contr|http://drpt2008.com/drpt/
11427|2006|SOUTHCON 2006||http://www.southcon.org
11428|2006|2006 IEEE Symposium on Computational Intelligence and Bioinformatics and Computational Biology (CIBCB)||http://www.cibcb.org
11429|2006|2006 IEEE International Symposium on Cluster Computing and the Grid (CCGrid)||http://pdcc.ntu.edu.sg/ccgrid2006/
11430|2005|2005 International Conference on Power Electronics and Intelligent Control for Energy Conservation (PELINCEC)||http://pelincec2005.isep.pw.edu.pl
11431|2006|2006 IEEE/PES Transmission & Distribution Conference & Exposition: Latin America||http://www.ewh.ieee.org/r9/venezuela/pes/td2006ce
11432|2006|2006 First International Symposium on Environment Identities and Mediterranean Area (ISEIM)||http://www.iseim06.iut-amiens.fr
11433|2006|TENCON 2006 - 2006 IEEE Region 10 Conference||http://www.ieee.org.hk/tencon2006/
11434|2005|2005 The User and The GEOSS Architecture||http://www.grss-ieee.org/menu.taf?menu=conferences&detail=conferences
11435|2006|2006 International Workshop on Signal Processing for Wireless Communications (SPWC)||http://www.spwc2006.org/
11436|2006|2006 IEEE Information Theory Workshop (ITW 2006)||http://sist.swjtu.edu.cn/imc/itw06/
11437|2006|2006 IEEE International Conference on Computational Cybernetics (ICCC)||http://www.pe.tut.fi/iccc/
11438|2006|2006 The Joint International Conference on Optical Internet (COIN) and Next Generation Network (NGNCON) (COIN-NGNCON 2006)||http://www.coin-ngn2006.org
11439|2006|2006 International SiGe Technology and Device Meeting (ISTDM)||http://www.istdm2006.org
11441|2006|2006 IEEE Symposium on Security and Privacy (SP)||http://www.ieee-security.org/TC/SP-Index.html
11442|2006|2006 International Workshop on Nano CMOS (IWNC)||http://www.iwailab.ep.titech.ac.jp/IWNC/
11443|2006|2006 ECS International Semiconductor Technology Conference (ISTC)||http://www.ecsistc.org/
11444|2006|2006 IEEE International Symposium on Dependable Autonomic and Secure Computing (DASC)||http://www.cs.iupui.edu/DASC06/top.htm
11445|2006|2006 IEEE Bipolar/BiCMOS Circuits and Technology Meeting - BCTM||http://www.ieee-bctm.org
11446|2006|2006 IEEE 37th Semiconductor Interface Specialists Conference (SISC)||http://www.ieeesisc.org/
11447|2006|2006 International Conference on Advanced Semiconductor Devices & Microsystems (ASDAM)||http://www.kme.elf.stuba.sk/asdam
11448|2007|2007 IEEE 19th International Conference on Indium Phosphide & Related Materials (IPRM)||http://www.iprm.jp/main.html
11449|2006|MELECON 2006 - 2006 IEEE Mediterranean Electrotechnical Conference||http://www.melecon2006.etsit.uma.es
11451|2006|2006 International Conference on Wired/Wireless Internet Communications (WWIC)||http://www.wwic2006.org
11452|2005|2005 International Radar Symposium India (IRSI)||http://www.radarindia.com
11453|2006|2006 International Workshop on Variable Structure Systems (VSS 2006)||http://www.diee.unica.it/vss06
11454|2006|2006 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB)||http://www.ieee.org/bts
11455|2006|2006 Australian Communications Theory Workshop (AusCTW)||http://ausctw06.watri.org.au/
11456|2006|2006 IEEE Sensors||http://www.ieee-sensors2006.org/
11457|2006|2006 Reliability of Compound Semiconductors Workshop (ROCS) (Formerly Known as GaAs Rel)||http://www.jedec.org/home/gaas
11458|2006|2006 7th Siberian Russian Workshop and Tutorial on Electron Devices and Materials (EDM 2006)||http://www.nstu.ru/edm/
11459|2006|2006 International Radar Symposium (IRS)||http://www.irs-2006.pl/irs/contr_i.htm
11460|2006|APCCAS 2006-2006 IEEE Asia Pacific Conference on Circuits and Systems||http://www.apccas.org
11461|2006|2006 IEEE International Conference on Systems, Man and Cybernetics - SMC||http://ins.cn.nctu.edu.tw/smc2006/
11462|2006|2006 IEEE International Conference on Computer Systems and Applications (AICCSA)||http://www.cs.utk.edu/aiccsa06/location/
11463|2006|2006 Joint International Conference on Fuzzy Systems and Knowledge Discovery (FSKD) and International Conference on Natural Computation (ICNC)||http://www.icnc-fskd2006.org
11464|2006|2006 International Conference on Actual Problems of Electron Devices Engineering (APEDE)||http://www.sstu.ru/sstu/win/konf/apede2006.html
11465|2005|2005 66th ARFTG Conference Measurement Conference Digital Communication System Metrics||http://www.arftg.org
11466|2006|2006 International Symposium on Low Power Electronics and Design - ISLPED||http://eeserver.ee.virginia.edu/~islped/
11467|2006|2006 Chinese Control Conference (CCC)||http://ccc.amss.ac.cn
11469|2005|2005 4th International Symposium on Environmentally Conscious Design and Inverse Manufacturing - EcoDesign 2005||http://www.ecodenet.com/ed2005/index.htm
11470|2006|2006 IEEE/LEOS Summer Topical Meeting Series||http://www.i-leos.org
11471|2006|2006 1st Pacific Rim International Workshop on Electronic Commerce (PRIWEC)||http://www-toralab.ics.nitech.ac.jp/PRIWEC2006/
11473|2006|2006 IEEE Symposium on Field-Programmable Custom Computing Machines (FCCM)||http://www.fccm.org/
11474|2006|2006 North Atlantic Test Workshop (NATW)||http://www.ee.duke.edu/NATW/
11475|2007|2007 IEEE Congress on Evolutionary Computation (CEC)||http://www.cec2007.org
11476|2006|2006 11th IEEE European Test Symposium (ETS)||http://www.lirmm.fr/ETS/
11477|2006|2006 26th IEEE International Conference on Distributed Computing Systems - ICDCS 2006||http://icdcs2006.di.fc.ul.pt/
11478|2006|2006 IEEE International Conference on Parallel Computing in Electrical Engineering (PARELEC)||http://we.pb.bialystok.pl/~parelec2006/
11479|2006|2006 IEEE Intl. Workshop on Register Transfer Level and High Level Testing (WRTLT)||
11480|2008|2008 IEEE International Parallel & Distributed Processing Symposium (IPDPS)|IPDPS is an international forum for engineers and scientists from around the world to present their latest research findings in all aspects of parallel computation. In addition to technical sessions of submitted paper presentations, the meeting offers workshops, tutorials, and commercial presentations and exhibits.|http://www.ipdps.org/
11481|2006|2006 3rd Annual IEEE Communications Society Conference on Sensor and Ad Hoc Communications and Networks (SECON)||http://www.ieee-secon.org/2006/
11483|2010|2010 IEEE Petroleum and Chemical Industry Technical Conference (PCIC 2010)|To provide an international forum for the exchange of electrical applications technology relating to the petroleum and chemical industry, to sponsor appropriate IEEE Standards activity for that industry, and to provide opportunity for professional development.|http://www.ieee-pcic.org
11488|2006|2006 8th IEEE Conference on E-Commerce Technology & 3rd IEEE Conference on Enterprise Computing, E-Commerce, & E-Services (CEC/EEE)||http://linux.ece.uci.edu/cec06/
11489|2006|2006 IEEE/DATC Workshop on Electronic Design Processes (EDP)||http://www.eda.org/edps/edp06/
11490|2006|2006 IEEE Swarm Intelligence Symposium (SIS)||http://www.computelligence.org/sis/
11491|2006|2006 Summer School on Emerging Technologies in Biomedicine||http://heart.med.upatras.gr/school2006/
11492|2006|2006 IEEE North-East Workshop on Circuits and Systems (NEWCAS 2006)||http://www.newcas.org/
11493|2006|2006 International Conference on Power System Technology - (POWERCON 2006)||http://www.conference-power/2006/
11495|2006|2006 IEEE International Conference on Engineering of Complex Computer Systems - (ICECCS)||http://www.iceccs.org
11497|2006|2006 IEEE Workshop on Dependability and Security in Sensor Networks and Systems (DSSNS)||http://www.systemsandsoftwareweek.org/
11498|2006|2006 IEEE-IAS/PCA Cement Industry Conference||http://www.ieeepcaconference.org/2006/
11499|2006|2006 International Zurich Seminar on Communications (IZS)||http://www.izs2006.ethz.ch/
11500|2006|2006 10th International Conference on Computer Supported Cooperative Work in Design (CSCWD)||http://2006.cscwd.org/
11501|2006|2006 International Workshop on Satellite and Space Communications (IWSSC)||http://iwssc2006.tsc.uc3m.es/
11502|2007|2007 Inaugural IEEE International Conference on Digital Ecosystems and Technologies (DEST)||http://www.ieee-dest.curtin.edu.au/
11503|2006|2006 IEEE Communication Theory Workshop (CTW)||http://www.ece.rice.edu/ctw2006
11504|2006|2006 Annual Conference on Communication Networks and Services Research (CNSR)||http://www.cnsr.info/Events/CNSR2006/
11505|2006|2006 IEEE International Conference on IC Design & Technology (ICICDT)||http://www.icicdt.org/
11506|2006|2006 ASME Joint Railroad Conference||http://www.asmeconferences.org/JRC06/index.cfm
11507|2006|2006 8th Seminar on Neural Network Applications in Electrical Engineering (NEUREL 2006)||http://neurel.etf.bg.ac.yu
11508|2006|2006 International Special Topic Conference on Information Technology Applications in Biomedicine (ITAB 2006)||http://medlab.cs.uoi.gr/itab2006/
11510|2006|2006 eChallenges||
11511|2006|2006 International Workshop on Laser and Fiber-Optical Networks Modeling (LFNM)||http://lfnm.kture.kharkov.ua
11512|2006|2006 IST-Africa||http://www.ist-africa.org/Conference2006/
11513|2006|2006 International Conference "Modern Problems of Radio Engineering, Telecommunications, and Computer Science" (TCSET)||http://www.lp.edu.ua/tcset2006/
11514|2006|2006 International Symposium on Evolving Fuzzy Systems (EFS)||http://www.efs06.org
11515|2007|2007 IEEE Vehicular Technology Conference (VTC 2007-Fall)||http://www.ieeevtc.org/
11516|2006|2006 Seminar/Workshop on Direct and Inverse Problems of Electromagnetic and Acoustic Wave Theory - (DIPED)||http://www.ewh.ieee.org/soc/cpmt/ukraine/
11517|2006|2006 Symposium on Optical Fiber Measurements (SOFM)||http://www.boulder.nist.gov/div815/sofm/
11518|2006|2006 Mediterranean Conference on Control & Automation (MED 2006)||http://www.diiga.univpm.it/MED06/
11519|2006|2006 2nd International Conference on Distributed Frameworks for Multimedia Applications (DFMA)||http://nrg.cs.usm.my/dfma/
11520|2006|2006 International Conference on Transparent Optical Networks (ICTON 2006)||http://www.itl.waw.pl/icton/
11521|2005|2005 International Conference on Electronic Materials and Packaging (EMAP 2005)||http://www.sms.titech.ac.jp/emap2005/
11522|2006|2006 IEEE 24th Convention of Electrical & Electronics Engineers in Israel||http://www.eng.tau.ac.il/~ieee/
11523|2006|2006 IEEE Mountain Workshop on Adaptive and Learning Systems (SMCals)||http://www.ece.usu.edu/smcals06/
11524|2006|2006 Asia Pacific Microwave Conference - (APMC 2006)||http://www.apmc2006.org/
11525|2006|2006 International Conference on Solid State Devices and Materials (SSDM)||http://www.ssdm.jp
11526|2006|2006 IEEE International Workshop on Genomic Signal Processing and Statistics (GENSIPS)||http://adm02.eng.utsa.edu:16080/%7Egensips06/
