"Type","ID","Name","Description","URL","Tags","Societies","Year","Standard Status","Technical Committees","Keywords"
"Conference",8145,"2001 7th Canadian Workshop on Information Theory (CWIT)",,"http://www.cce.com/cwit/",,"Information Theory Society - IT,Canadian Society for Information Theory",2001,,,
"Conference",8148,"2001 IEEE International Conference on Multisensor Fusion and Integration for Intelligent Systems (MFI 2001)",,"http://wwwiaim.ira.uka.de/Events/mfi2001/",,"Industrial Electronics Society - IE,Robotics and Automation Society - RA,VDI/VDE-Gesellschaft Mess - und Regelungstechnik,Robotics Society of Japan - RSJ,The Society of Instrument and Control - SICE",2001,,,
"Conference",8149,"2001 International Symposium on Micro Mechatronics & Human Science (MHS 2001)",,"http://www.mein.nagoya-u.ac.jp/mhs/",,"Industrial Electronics Society - IE,Robotics and Automation Society - RA,City of Nagoya,Nagoya University",2001,,,
"Conference",8152,"2001 IEEE International Symposium on Software Reliability Engineering (ISSRE)",,"http://www.issre2001.org/",,"Computer Society - C,Reliability Society - R",2001,,,
"Conference",8156,"2001 IEEE Symposium on Human-Centric Computing Languages and Environments (HCC 2001)",,"http://cuisung.unige.ch/HCC01/",,"Computer Society - C",2001,,,
"Conference",8157,"2001 IEEE 4th Workshop on Workload Characterization (WWC 2001)",,"http://www.ece.utexas.edu/~ljohn/wwc/",,"Computer Society - C",2001,,,
"Conference",8159,"2001 Wireless Lans and Mobile IP Conference",,"http://ewh.ieee.org/r1/njcoast",,"New Jersey Coast Section",2001,,,
"Conference",8160,"2001 International Workshop on Nanoelectronics Circuits and Giga-Microsystems (IWNG)",,,,"Circuits and Systems Society - CAS,Taipei Section,Taipei Section CAS Chapter,National Chiao Tung University - NCTU,National Lien-Ho Institute of Technology",2001,,,
"Conference",8163,"2001 International Symposium on Telecom (IST 2001)",,"http://www.itrc.ac.ir/ist-2001/",,"Communications Society - COM,Institute of Electrical Engineers (U.K.),Iran Telecom Research Centre",2001,,,
"Conference",8164,"2001 IEEE International Workshop on Memory Technology, Design and Testing (MTDT)",,"http://www.ee.ualberta.ca/~xsun/mtdt_cfp.html",,"Computer Society - C,Solid-State Circuits Society - SSC",2001,,,
"Conference",8165,"2001 IEEE Test Technology Tutorials (TTEP)",,,,"Computer Society - C",2001,,,
"Conference",8175,"2001 IEEE Radiation Effects Data Workshop (in conjunction with NSREC 2001)",,,,"Nuclear and Plasma Sciences Society - NPS,Air Force Research Laboratories - AFRL,Defense Threat Reduction Agency - DTRA,Jet Propulsion Laboratory - JPL,NASA Goddard Space Flight Center,Sandia National Laboratories - SNL",2001,,,
"Conference",8177,"2001 IEEE Parallel Visualization and Graphics Symposium (PVG '01)",,"http://waggle.gg.caltech.edu/PVG2001/",,"Computer Society - C,ACM SIGSOFT/SIGART/SIGPLAN",2001,,,
"Conference",8178,"2001 20th International Conference on Thermoelectrics (ICT 2001)",,"http://www.its.org/ict2001/index.htm",,"Components, Packaging and Manufacturing Technology Society - CPMT,International Thermoelectrics Society,Tianjin Institute of Power Source",2001,,,
"Conference",8190,"Polytronic 2001 - 1st International Conference on Polymers and Adhesives in Microelectronics and Photonics",,"http://www.polytronic.org/committees.htm",,"Components, Packaging and Manufacturing Technology Society - CPMT,Fraunhofer Einrichtung IZM",2001,,,
"Conference",8191,"2001 Asia-Pacific Symposium on Information and Telecommunication Technologies (APSITT 2001)",,"http://www.ieice.org/cs/in/APSITT/",,"Communications Society - COM,Institute of Electronics, Information and Communication Engineers - IE,Tribhuvan University, Nepal",2001,,,
"Conference",8194,"2001 Asia-Pacific Network Operations and Management Symposium - (APNOMS 2001)",,"http://www.ieice.org/cs/tm/apnoms/2001/",,",Institute of Electronics, Information and Communication Engineers - IE,Korean Institute of Communications Science",2001,,,
"Conference",8196,"2001 GaAs Reliability Workshop",,"http://www.ieee.org/organizations/society/eds/calendar.html#oct01",,"Electron Devices Society - ED,Electronic Industries Association",2001,,,
"Conference",8202,"2001 WSES International Conference on Speech, Signal and Image Processing (SSIP)",,,,"Robotics and Automation Society - RA,Highest Institute for Education, Science and           Technology, Gre",2001,,,
"Conference",8203,"2001 WSES International Conference on Simulation (SIM)",,,,"Robotics and Automation Society - RA,Highest Institute for Education, Science and           Technology, Gre",2001,,,
"Conference",8204,"2001 Conference on ""Technology Extravaganza""",,"http://ewh.ieee.org/r10/karachi/",,"Karachi Section,Hamdard University/Usman Institute of Technology Student Branch,IEEE Institute of Industrial Electronics Engineering,  PCSIR Student B,Karachi Section_ Student Branch_ NED University of Engineering and Tec",2001,,,
"Conference",8205,"2001 WSES International Conference on Robotics, Distance Learning and Intelligent Communications Systems (RODLICS)",,,,"Robotics and Automation Society - RA,Highest Institute for Education, Science and           Technology, Gre",2001,,,
"Conference",8208,"2001 1st International Conference and Exhibition Wireless Healthcare Applications & Technologies",,"http://www.medrecinst.com/conferences/wireless/",,"Engineering in Medicine and Biology Society - EMB,Medical Records Institute",2001,,,
"Conference",8209,"2001 IEEE Metrocon",,"http://www.metrocon.org/",,"Fort Worth Section",2001,,,
"Conference",8210,"2001 The European Patent Office Comes to Silicon Valley",,,,"Engineering in Medicine and Biology Society - EMB,Stanford Program in Law Science & Technology,Stanford Law School Executive Education",2001,,,
"Conference",8211,"2001 Specialist Conference on Microwave Remote Sensing",,"http://www.etl.noaa.gov/mrs01/",,"Geoscience and Remote Sensing Society - GRS,National Oceanic and Atmospheric Administration,International Union of Radio Science - URSI",2001,,,
"Conference",8216,"2001 3rd International Workshop on the Design of Reliable Communication Networks (DRCN)",,"http://www.hit.bme.hu/drcn2001/",,"Communications Society - COM,Budapest University of Technology and Economics,A Research Consortium of the European Public Telecomm  Operations,Faculty of Electrical Engineering and Informatics,Communication Authority, Hungary,Scientific Assocaiation for Infocommunications,Hungarian Academy of Sciences",2001,,,
"Conference",8217,"2001 3rd IEEE Workshop on Wireless Local Area Networks",,"http://www.wlan01.wpi.edu/",,"Boston Section,Center for Wireless Information Network Studies,Worcester Polytechnic Institute",2001,,,
"Conference",8218,"2001 Joint Conference on Satellite Communications (JC-SAT 2001)",,,,"Communications Society - COM,Institute of Electronics, Information and Communication Engineers - IE,Korea Society of Space Technology",2001,,,
"Conference",8219,"2001 IEEE Conference on Emerging Technologies & Factory Automation (ETFA 2001)",,"http://prci-sophia.com/etfa2001/",,"Industrial Electronics Society - IE,Ecole Superieure d'Ingenieurs de Nice Sophia Antipolis",2001,,,
"Conference",8220,"TELSIKS 2001 - 2001 5th International Conference on Telecommunication in Modern Satellite, Cable and Broadcasting Services",,"http://www.telsiks.org.yu",,"Antennas and Propagation Society - AP,Broadcast Technology Society - BT,Communications Society - COM,Microwave Theory and Techniques Society - MTT,Yugoslavia Section",2001,,,
"Conference",8221,"2001 IEEE 42nd Annual Conference on Foundations of Computer Science - FOCS",,"http://theory.stanford.edu/focs2001/",,"Computer Society - C",2001,,,
"Conference",8222,"2001 IEEE 8th Workshop on Future Trends of Distributed Computing Systems - FTDSC",,"http://www.eas.asu.edu/~seg/ftdcs2001/",,"Computer Society - C",2001,,,
"Conference",8223,"2001 IEEE Conference on Tools with Artificial Intelligence (TAI) (ICTAI)",,"http://www.seas.smu.edu/~moldovan/ICTAI2001/index.html",,"Computer Society - C",2001,,,
"Conference",8224,"2001 3rd IEEE International Workshop on Web Site Evolution (WSE)",,"http://mulford.cs.ucr.edu/stilley/wse2001/",,"Computer Society - C",2001,,,
"Conference",8225,"2001 26th NASA Software Engineering Workshop (SEW) (New Location)",,"http://sel.gsfc.nasa.gov/website/sew/2001/",,"Computer Society - C,NASA Goddard Space Flight Center",2001,,,
"Conference",8240,"2001 IEEE Symposium on Bioinformatics and Biomedical Engineering - BIBE",,"http://www.cs.msstate.edu/~bibe/",,"Computer Society - C",2001,,,
"Conference",8244,"2001 IEEE 10th Asian Test Symposium (ATS)",,"http://ats01.dsgn.im.hiroshima-cu.ac.jp/",,"Computer Society - C",2001,,,
"Conference",8256,"2001 58th ARFTG Conference: RF Measurements for a Wireless World",,"http://www.arftg.org/",,"Microwave Theory and Techniques Society - MTT,Automatic RF Techniques Group - ARFTG",2001,,,
"Conference",8257,"2001 IEEE 12th International Symposium on Personal, Indoor and Mobile Radio Communications - (PIMRC 2001)",,"http://www.pimrc2001.org/",,"Communications Society - COM",2001,,,
"Conference",8258,"2001 International Workshop on Sequence Design and Applications for CDMA Systems (SDACS 2001)",,,,"Communications Society - COM,LinkAir Communications,National Natural Science Foundation of China - NNSFC,Southwest Jiatong University",2001,,,
"Conference",8260,"2001 Computers in Cardiology Conference",,"http://www.cinc.org",,"Engineering in Medicine and Biology Society - EMB,Europeans Society of Cardiology",2001,,,
"Conference",8262,"2001 13th International Conference on Biomedical Engineering (BioVision 2001)",,"http://www.bmesi.org/",,"Engineering in Medicine and Biology Society - EMB,Biomedical Engineering Society of India",2001,,,
"Conference",8263,"2001 Asia-Pacific Conference on Biomedical Engineering jointly with Annual Conference of Engineering & the Physical Science in Medicine (EPSM)",,"http://www.promaco.com.au/conference/2001/epsm/",,"Engineering in Medicine and Biology Society - EMB,Varian Associates",2001,,,
"Conference",8272,"2001 Non-Volatile Memory Technology Symposium (NVMTS)",,"http://nvm.jpl.nasa.gov/",,"Aerospace and Electronic Systems Society - AES,Electron Devices Society - ED,Air Force Research Laboratories - AFRL,Defense Threat Reduction Agency - DTRA,Jet Propulsion Laboratory/National Aeronautics and Space Administratio",2001,,,
"Conference",8281,"2001 International Workshop on Content-Based Multimedia Indexing (CBMI)",,"http://cbmi01.eurecom.fr",,"Signal Processing Society - SP,Citta & Tempo Association,University of Branze",2001,,,
"Conference",8285,"2001 International Conference on Protocols for Multimedia Systems - Multimedia Networking - (PROMSMmNet 2001)",,"http://www.ctit.utwente.nl/news/proms_2001/",,"Communications Society - COM,The Centre for Telematics and Information Technology",2001,,,
"Conference",8294,"2001 Computer Animation",,"http://www.ca2001.org/",,"Computer Society - C,Korea Computer Graphics Society,Seoul National University Brain Korea 21 Program,Seoul National University - College of Engineering",2001,,,
"Conference",8296,"SICE 2001 - 40th Annual Conference of the Society of Instrument and Control Engineers of Japan",,"http://www.sice.or.jp/event/sice2001",,"Computational Intelligence Society - CIS,Control Systems Society - CS,Industrial Electronics Society - IE,Robotics and Automation Society - RA,Chinese Automatic Control Society - CACS,Institute of Control, Automation and System Engineers  Korea,Instrument Society of America",2001,,,
"Conference",8310,"2001 IEEE International Behavioral Modeling and Simulation Workshop (BMAS 2001)",,"http://www.esat.kuleuven.ac.be/~bmas/",,"Circuits and Systems Society - CAS",2001,,,
"Conference",8311,"2001 Winter Simulation Conference - (WSC 2001)",,"http://wintersim.org/",,"Computer Society - C,Systems, Man, and Cybernetics Society - SMC,Association for Computing Machinery Special Interest Group on Simulati,American Statistical Association,Institute of Industrial Engineers - IIE,INFORMS,National Institute of Standards and Technology - NIST,The Society for Computer Simulation (Simulation Councils, Inc.)",2001,,,
"Conference",8312,"2001 IEEE Intelligent Vehicles Symposium (IV)",,"http://www.cvl.iis.u-tokyo.ac.jp/iv2001/",,"Intelligent Transportation Systems Society-ITS",2001,,,
"Conference",8314,"2001 IEEE/SSCTC Workshop on Low Power Circuits",,"http://www.ewh.ieee.org/soc/sscs/meetings.htm",,"Solid-State Circuits Society - SSC",2001,,,
"Conference",8317,"2001 IEEE International High Level Design Validation and Test Workshop (HLDVT)",,"http://www-cse.ucsd.edu/groups/hldvt/01/",,"Computer Society - C",2001,,,
"Conference",8322,"2001 2nd IEEE International Workshop on Test Resource Partitioning (TRP)",,,,"Computer Society - C",2001,,,
"Conference",8323,"2001 1st IEEE Workshop on Test of Wireless Circuits and Systems (WTW)",,,,"Computer Society - C",2001,,,
"Conference",8324,"2001 2nd IEEE International Workshop on Yield Optimization and Test",,,,"Computer Society - C",2001,,,
"Conference",8337,"WESCON 2001",,"http://www.wescon.com/",,"Region 06 - Western USA,Los Angeles Council,San Francisco Bay Area Council,Northern California Chapter/Electronic Representatives Association,Southern California Chapter/Electronic Representatives Association",2001,,,
"Conference",8340,"2001 6th European Conference on Radiation and Its Effects on Components and Systems (RADECS 2001)",,"http://www.radecs.org/",,"Nuclear and Plasma Sciences Society - NPS,Association RADECS France,Techniques of Informatics and Microelectronics for Computer Architectu",2001,,,
"Conference",8342,"2001 IEEE 22nd Real-Time Systems Symposium (RTSS)",,"http://rtss2001.sssup.it/",,"Computer Society - C",2001,,,
"Conference",8354,"2001 34th IEEE/ACM International Symposium on Microarchitecture (MICRO)",,"http://www.microarch.org/micro34/",,"Computer Society - C,Association for Computing Machinery Special Interest Group on Microarc",2001,,,
"Conference",8357,"2001 European Conference on Wireless Technologies (ECWT)",,,,"Microwave Theory and Techniques Society - MTT,European Association for Microwave Theory & Techniques",2001,,,
"Conference",8359,"2001 International Conference on Control Theory and Applications",,,,"South Africa Section,Singapore Section CS Chapter",2001,,,
"Conference",8378,"2001 IEEE Workshop on Software Assessment (WOSA)",,"http://www.issre2001.org/submit.html",,"Computer Society - C",2001,,,
"Conference",8383,"2001 International Conference on Advanced Computing and Communications (ADCOM 2001)",,"http://www.csse.monash.edu.au/~rajkumar/ADCOM",,"Computer Society - C,Advanced Computing Society, India",2001,,,
"Conference",8414,"2001 International Workshop on Junction Technology (IWJT)",,"http://home.hiroshima-u.ac.jp/iwjt/",,"Electron Devices Society - ED,Japan Council ED Chapter,Japan Society of Applied Physics - JSAP",2001,,,
"Conference",8629,"2001 IEEE International Conference on Intelligent Engineering Systems (INES)",,,,"Industrial Electronics Society - IE,Hungary Section,Budapest Polytechnic,Hungarian Fuzzy Association,Tampere University of Technology",2001,,,
"Conference",8652,"2001 1st IEEE International Conference on Information Technology in Mechatronics - ITM",,"http://mecha.ee.boun.edu.tr/itm/",,"Industrial Electronics Society - IE,Bogazici University - Uni UNESCO Chair on Mechatronics,Soft Computational Intelligence Society",2001,,,
"Conference",9349,"2001 IEEE Topical Workshop on Power Amplifiers for Wireless Communications",,,,"Microwave Theory and Techniques Society - MTT",2001,,,
"Conference",4702,"2002 IEEE International Symposium on Electromagnetic Compatibility - EMC 2002",,"http://www.2002-ieee-emc.org",,"Electromagnetic Compatibility Society - EMC,Twin Cities Section",2002,,,
"Conference",4880,"2002 IEEE/MTT-S International Microwave Symposium - MTT 2002",,"http://www.ims2002.org",,"Microwave Theory and Techniques Society - MTT",2002,,,
"Conference",5436,"2002 IEEE International Solid- State Circuits Conference - (ISSCC)",,"http://www.sscs.org/isscc/",,"Solid-State Circuits Society - SSC,San Francisco Section,San Francisco Bay Area Council,University of Pennsylvania",2002,,,
"Conference",5775,"2002 IEEE Antennas and Propagation Society International Symposium and URSI National Radio Science Meeting",,"http://www.ieeeaps.org/2002APSURSI",,"Antennas and Propagation Society - AP,International Union of Radio Science - URSI",2002,,,
"Conference",5977,"2002 IEEE International Conference on Systems, Man and Cybernetics - SMC",,"http://smc02.ec-lille.fr/",,"Systems, Man, and Cybernetics Society - SMC,Ministry of Higher Education, Education,Secretary of State for Research, Tunisia",2002,,,
"Conference",6091,"2001 IEEE 19th Symposium on Fusion Engineering - SOFE Rescheduled from Oct. 1, 2001",,"http://www.pppl.gov/sofe01",,"Nuclear and Plasma Sciences Society - NPS",2002,,,
"Conference",6234,"2002 39th ACM/IEEE Design Automation Conference (DAC)",,"http://www.dac.com/",,"Circuits and Systems Society - CAS,Solid-State Circuits Society - SSC,Association for Computing Machinery - ACM,Electronic Design Automation Company",2002,,,
"Conference",6301,"2002 IEEE Power Engineering Society Winter Meeting",,,,"Power Engineering Society - PE,New York/ Long Island PES Chapter,North Jersey Section PE Chapter",2002,,,
"Conference",6378,"2002 American Control Conference - ACC 2002",,,,"Control Systems Society - CS,American Automatic Control Council",2002,,,
"Conference",6418,"2002 IEEE Industry Applications Society Annual Meeting",,,,"Industry Applications Society - IA,Pittsburgh Section",2002,,,
"Conference",6484,"IGARSS 2002 - 2002 IEEE International Geoscience and Remote Sensing Symposium",,"http://www.igarss02.ca",,"Geoscience and Remote Sensing Society - GRS,Canadian Remote Sensing Society - CRSS,International Union of Radio Science - URSI",2002,,,
"Conference",6594,"2002 IEEE International Test Conference (ITC)",,"http://www.itctestweek.org/",,"Computer Society - C,Philadelphia Section",2002,,,
"Conference",6713,"2002 IEEE World Congress on Computational Intelligence (WCCI)",,"http://wcci2002.org/",,"Computational Intelligence Society - CIS,International Neural Networks Society - INNS",2002,,,
"Conference",6797,"2002 IEEE 11th International Fuzzy Systems Conference",,"http://wcci2002.org/",,"Computational Intelligence Society - CIS,International Neural Networks Society - INNS",2002,,,
"Conference",6798,"2002 IEEE International Conference on Neural Networks (ICNN 2002)",,"http://wcci2002.org/",,"Computational Intelligence Society - CIS,International Neural Networks Society - INNS",2002,,,
"Conference",6799,"2002 IEEE International Conference on Evolutionary Computation",,"http://wcci2002.org/",,"Computational Intelligence Society - CIS,International Neural Networks Society - INNS",2002,,,
"Conference",6921,"2002 IEEE/PES Transmission & Distribution Conference & Exposition: Asia and Pacific",,"http://www.ics-inc.co.jp/t-d2002ap/",,"Power Engineering Society - PE,The Institute of Electrical Engineers of Japan - IEEJ",2002,,,
"Conference",6934,"2002 29th IEEE Photovoltaic Specialists Conference (PVSC)",,"http://ewh.ieee.org/soc/pvsc/",,"Electron Devices Society - ED,Region 05 - Southwestern USA",2002,,,
"Conference",7011,"ICASSP 2002 - 2002 IEEE International Conference on Acoustics, Speech and Signal Processing",,"http://www.icassp2002.com",,"Signal Processing Society - SP",2002,,,
"Conference",7047,"2002 IEEE Symposium on Security and Privacy (SRSP)",,,,"Computer Society - C",2002,,,
"Conference",7086,"2002 Conference on Computational Intelligence for Financial Engineering (CIFEr)",,,,"Computational Intelligence Society - CIS,International Association of Financial Engineers,INFORMS,St. John's University",2002,,,
"Conference",7147,"2002 IEEE International Symposium on the Applications of Ferroelectrics (ISAF)",,,,"Ultrasonics, Ferroelectrics & Frequency Control Society - UFFC,Ferroelectric Materials and their Applications,Integrated Ferroelectrics",2002,,,
"Conference",7169,"2002 Annual Reliability and Maintainability Symposium - Product Quality & Integrity (RAMS)",,"http://www.rams.org",,"Reliability Society - R,American Institute of Aeronautics and Astronautics - AIAA,American Society of Quality Control of Electronics     Division,American Society of Quality Control of Reliability     Division,Institute of Environmental Sciences,Institute of Industrial Engineers - IIE,Society of Logistics Engineers,Society of Reliability Engineers,System Safety Society,Society of Automotive Engineers - SAE",2002,,,
"Conference",7189,"2002 11th International Symposium on Electrets ISE 11",,"http://ise11.spme.monash.edu.au/",,"Dielectrics and Electrical Insulation Society - DEI,Ultrasonics, Ferroelectrics & Frequency Control Society - UFFC",2002,,,
"Conference",7190,"2002 IEEE 14th International Conference on Dielectric Liquids (ICDL 2002)",,"http://www.cis.tu-graz.ac.at/icdl2002/",,"Dielectrics and Electrical Insulation Society - DEI",2002,,,
"Conference",7217,"2002 IEEE International Topical Meeting on Microwave Photonics (MWP 2001) Postponed from 7-10 Oct 2001",,"http://www.photonics.ucla.edu/mwp2001/mwp2001.htm",,"Lasers and Electro-Optics Society - LEO,Microwave Theory and Techniques Society - MTT,Defense Advanced Research Projects Agency - DARPA",2002,,,
"Conference",7226,"2002 IEEE 15th International Conference on Micro Electro Mechanical Systems (MEMS)",,"http://mems.caltech.edu/mems2002.html",,"Robotics and Automation Society - RA",2002,,,
"Conference",7264,"2002 15th Optical Fiber Sensors Conference (OFS'15)",,"http://www.ieee.org/organizations/society/leos/LEOSCONF/OFS/ofs.html",,"Lasers and Electro-Optics Society - LEO,Optical Society of America - OSA,Society of Photo-Optical Instrumentation Engineers - SPIE",2002,,,
"Conference",7296,"IECON 2002- 28th Annual Conference of IEEE Industrial Electronics",,,,"Industrial Electronics Society - IE,The Society of Instrument and Control - SICE,Universidad de Sevilla",2002,,,
"Conference",7343,"2002 IEEE Frontiers in Education Conference (FIE)",,"http://www.wpi.edu/News/Conf/FIE2002/",,"Computer Society - C,Education Society - E,American Society of Engineering Education",2002,,,
"Conference",7345,"IEEE INFOCOM 2002 - IEEE Conference on Computer Communications",,"http://www.ieee-infocom.org/2002/",,"Computer Society - C,Communications Society - COM",2002,,,
"Conference",7415,"2002 IEEE International Symposium on Parallel & Distributed Processing (IPDPS)",,"http://www.ipdps.org/ipdps2002/",,"Computer Society - C",2002,,,
"Conference",7422,"2002 IEEE Applied Power Electronics Conference and Exposition - APEC 2002",,"http://www.apec-conf.org",,"Industry Applications Society - IA,Power Electronics Society - PEL,Power Sources Manufacturing Association",2002,,,
"Conference",7459,"INTELEC 2002 - 2002 IEEE International Telecommunications Energy Conference",,"http://www.intelec.org/",,"Power Electronics Society - PEL",2002,,,
"Conference",7485,"2002 IEEE AUTOTESTCON",,"http://www.autotestcon.com",,"Aerospace and Electronic Systems Society - AES,Instrumentation and Measurement Society - IM,Huntsville Section",2002,,,
"Conference",7496,"2002 IEEE International Symposium on Information Theory - ISIT",,"http://isit02.epfl.ch/",,"Information Theory Society - IT",2002,,,
"Conference",7506,"2002 Siberian Russia Student Workshop on Electron Devices and Materials (SIBEDEM)",,"http://www.tusur.ru/",,"Electron Devices Society - ED,IEEE Student Branch in Novosibirsk State Technical     University,Russia (Siberia) Section ED/MTT/COM/CPMT/SSC Joint Chapter,Tomsk, Russia Section/Joint/AP/ED/MTT/COM/EMC Chapter,Tomsk, Russia Section/Joint AP-ED-MTT-COM-EMC Chapter,Tomsk, Russia Section/Joint AP ED MTT COM EMC Chapter,Russian Foundation for Basic Research - RFBR,Tomsk State University of Control Systems and          Radioelectronic",2002,,,
"Conference",7508,"INTERMAG 2002",,,,"Magnetics Society - MAG",2002,,,
"Conference",7586,"2002 IEEE International Symposium on Circuits and Systems - ISCAS 2002",,"http://www.iscas2002.com/",,"Circuits and Systems Society - CAS",2002,,,
"Conference",7619,"2002 41st IEEE Conference on Decision and Control (CDC)",,"http://www.eecs.tulane.edu/cdc02",,"Control Systems Society - CS",2002,,,
"Conference",7634,"GLOBECOM 2002 - 2002 IEEE Global Telecommunications Conference",,"http://www.globecom2002.com.tw",,"Communications Society - COM,Taipei Section",2002,,,
"Conference",7644,"2002 24th Annual International Conference of the IEEE/EMBS and Annual Fall Meeting of the BMES",,"http://www.embs-bmes2002.org",,"Engineering in Medicine and Biology Society - EMB,Biomedical Engineering Society",2002,,,
"Conference",7691,"SOUTHEASTCON 2002",,"http://www.ewh.ieee.org/cmte/secon/index.html",,"Region 03 - Southeastern USA,Columbia Section,South Carolina Council,University of South Carolina",2002,,,
"Conference",7711,"OCEANS 2002",,,,"Oceanic Engineering Society - OE,Marine Technology Society",2002,,,
"Conference",7716,"2002 IEEE International Conference on Robotics and Automation (ICRA)",,"http://www.icra2002.org/",,"Robotics and Automation Society - RA",2002,,,
"Conference",7747,"2001 IEEE International Symposium on Network Computing and Applications (NCA) (RESCHEDULED From 8-10 Oct 01)",,"http://www.ece.neu.edu/groups/netcom/NCA_01.html",,"Computer Society - C",2002,,,
"Conference",7748,"2002 9th IEEE International Conference on Image Processing ICIP 2002",,"http://icip2002.com",,"Signal Processing Society - SP",2002,,,
"Conference",7766,"2002 IEEE 29th International Conference on Plasma Sciences (ICOPS)",,"http://www.ee.ualberta.ca/icops2002",,"Nuclear and Plasma Sciences Society - NPS",2002,,,
"Conference",7785,"2002 IEEE International Workshop on Electronic Design, Test and Application (DELTA)",,,,"Computer Society - C,Institute of Information Science & Technology",2002,,,
"Conference",7797,"2002 45th Midwest Symposium on Circuits and Systems (MWSCAS)",,"http://www.mwscas.org/",,"Circuits and Systems Society - CAS,Oklahoma State University",2002,,,
"Conference",7804,"2002 IEEE Conference on Electrical Insulation and Dielectric Phenomena - (CEIDP 2002)",,"http://www.eeel.nist.gov/ceidp/",,"Dielectrics and Electrical Insulation Society - DEI",2002,,,
"Conference",7843,"2002 IEEE Instrumentation & Measurement Technology Conference - IMTC 2002",,"http://www.ieee-imtc.org/",,"Instrumentation and Measurement Society - IM",2002,,,
"Conference",7872,"2002 IEEE 44th Cement Industry Technical Conference",,"http://www.ieee2002.org",,"Industry Applications Society - IA,Portland Cement Association",2002,,,
"Conference",7894,"2002 International Zurich Seminar on Broadband Communications",,"http://www.izs2002.ethz.ch",,"Communications Society - COM,Switzerland Section,Germany Section COM Chapter,Swiss Electrotechnical Association,IEEE Switzerland Chapter on Digital Comm.",2002,,,
"Conference",7895,"2002 International Symposium on Electromagnetic Compatibility",,"http://www.cie-china.org/emc",,"Electromagnetic Compatibility Society - EMC,Beijing Section,Chinese Institute of Electronics - CIE",2002,,,
"Conference",7901,"2002 IEEE Nuclear & Space Radiation Effects Conference (NSREC 2002)",,"http://www.nsrec.com",,"Nuclear and Plasma Sciences Society - NPS,Air Force Research Laboratories - AFRL,Defense Threat Reduction Agency - DTRA,Jet Propulsion Laboratory - JPL,NASA Goddard Space Flight Center,Sandia National Laboratories - SNL",2002,,,
"Conference",7913,"NOMS 2002 - 2002 IEEE Network Operations and Management Symposium",,"http://www.noms.org/2002",,"Communications Society - COM,International Federation for Information Processing - IFIP",2002,,,
"Conference",7941,"2002 IEEE International Conference on Cluster Computing and the Grid (CCGrid)",,"http://ccgrid2002.zib.de/",,"Computer Society - C,Task Force on Cluster Computing",2002,,,
"Conference",7947,"2002 IEEE Nuclear Science Symposium and Medical Imaging Conference (2002 NSS/MIC)",,,,"Nuclear and Plasma Sciences Society - NPS",2002,,,
"Conference",7948,"2002 IEEE 56th Annual Symposium on Frequency Control",,"http://www.ieee-uffc.org/fc",,"Ultrasonics, Ferroelectrics & Frequency Control Society - UFFC,PDA",2002,,,
"Conference",7949,"2002 IEEE International Conference on Consumer Electronics (ICCE)",,"http://www.icce.org",,"Consumer Electronics Society - CE",2002,,,
"Conference",7960,"2001 IEEE Information Survivability Workshop (RESCHEDULED From 15-17 Oct01)",,"http://www.cert.org/research/isw.html",,"Computer Society - C",2002,,,
"Conference",7963,"2002 IEEE International Conference on Requirements Engineering (RE 2002)",,"http://www.re02.org",,"Computer Society - C,Essen University",2002,,,
"Conference",7971,"2002 IEEE Conference on Ultra Wideband Systems and Technologies (UWBST)",,"http://www.uwbst2002.com/",,"Communications Society - COM,Microwave Theory and Techniques Society - MTT,Signal Processing Society - SP,Baltimore Section",2002,,,
"Conference",7983,"2002 2nd IEEE/EMBS Special Topic Conference on Microtechnology in Medicine & Biology",,"http://mmb.bme.wisc.edu/mmb2002",,"Engineering in Medicine and Biology Society - EMB",2002,,,
"Conference",7984,"2002 Information Decision and Control (IDC)",,"http://idc.cssip.edu.au/",,"Aerospace and Electronic Systems Society - AES,Communications Society - COM,Signal Processing Society - SP,South Australia Section",2002,,,
"Conference",7985,"2002 9th Saint Petersburg International Conference on Integrated Navigation Systems",,"http://www.elektropribor.spb.ru",,"Aerospace and Electronic Systems Society - AES,American Institute of Aeronautics and Astronautics - AIAA,The Academy of Navigation and Motion Control, Russia",2002,,,
"Conference",7996,"2001 IEEE Workshop on Networked Appliances (IWNA) (Reschedule from Oct 18, 2001)",,"http://www.cmr.nist.gov/iwna4/",,"Communications Society - COM,National Institute of Standards and Technology - NIST",2002,,,
"Conference",8002,"2002 Advanced Workshop on Frontiers in Electronics (WOFE 2002)",,"http://nina.ecse.rpi.edu/shur/wofe2002/index.htm",,"Electron Devices Society - ED,Office of Naval Research - ONR",2002,,,
"Conference",8012,"2002 International Underwater Technology Symposium (UT)",,"http://underwater.iis.u-tokyo.ac.jp/ut02/",,"Oceanic Engineering Society - OE,Japan Council OE Chapter,The Institute of Industrial Science - University of    Tokyo",2002,,,
"Conference",8013,"2002 IEEE Ultrasonics Symposium",,"http://www.ieee-uffc.org/",,"Ultrasonics, Ferroelectrics & Frequency Control Society - UFFC",2002,,,
"Conference",8015,"2002 IEEE 7th Human Factors and Power Plants (HFPP)",,"http://www.psha-inc.com/ieeehf/",,"Power Engineering Society - PE",2002,,,
